Region Name,Region N,Season Name,Season N,TH,hits,misses,false alarms,correct negatives,POD,FAR,CSI,ETS
MidWest,1,All,5,30.000000,228,368,1551,21831063,0.382550,0.871838,0.106195,0.106174
MidWest,1,All,5,40.000000,204,392,1281,21831063,0.342282,0.862626,0.108684,0.108665
MidWest,1,All,5,50.000000,181,415,1049,21831063,0.303691,0.852846,0.110030,0.110012
MidWest,1,All,5,75.000000,159,437,778,21831063,0.266779,0.830309,0.115721,0.115704
MidWest,1,All,5,100.000000,135,461,589,21831063,0.226510,0.813536,0.113924,0.113909
Pacific,2,JJA,1,1.000000,1,0,397,5271338,1.000000,0.997487,0.002513,0.002512
Pacific,2,JJA,1,1.500000,1,0,296,5271338,1.000000,0.996633,0.003367,0.003367
Pacific,2,JJA,1,2.000000,0,1,221,5271338,0.000000,1.000000,0.000000,-0.000000
Pacific,2,JJA,1,2.500000,0,1,204,5271338,0.000000,1.000000,0.000000,-0.000000
Pacific,2,JJA,1,5.000000,0,1,149,5271338,0.000000,1.000000,0.000000,-0.000000
Pacific,2,JJA,1,7.500000,0,1,130,5271338,0.000000,1.000000,0.000000,-0.000000
Pacific,2,JJA,1,10.000000,0,1,109,5271338,0.000000,1.000000,0.000000,-0.000000
Pacific,2,JJA,1,15.000000,0,1,97,5271338,0.000000,1.000000,0.000000,-0.000000
Pacific,2,JJA,1,25.000000,0,1,74,5271338,0.000000,1.000000,0.000000,-0.000000
Pacific,2,JJA,1,30.000000,0,1,69,5271338,0.000000,1.000000,0.000000,-0.000000
Pacific,2,JJA,1,40.000000,0,1,58,5271338,0.000000,1.000000,0.000000,-0.000000
Pacific,2,JJA,1,50.000000,0,1,45,5271338,0.000000,1.000000,0.000000,-0.000000
Pacific,2,JJA,1,75.000000,0,1,41,5271338,0.000000,1.000000,0.000000,-0.000000
Pacific,2,JJA,1,100.000000,0,1,31,5271338,0.000000,1.000000,0.000000,-0.000000
Pacific,2,SON,2,1.000000,2,1,324,5449684,0.666667,0.993865,0.006116,0.006116
