Region Name,Region N,Season Name,Season N,TH,hits,misses,false alarms,correct negatives,POD,FAR,CSI,ETS
MidWest,1,JJA,1,25.000000,263,6,18402,5338716,0.977695,0.985909,0.014086,0.014037
MidWest,1,JJA,1,50.000000,260,9,9411,5338716,0.966543,0.973115,0.026860,0.026811
MidWest,1,JJA,1,75.000000,247,22,4662,5338716,0.918216,0.949684,0.050091,0.050044
MidWest,1,JJA,1,100.000000,225,44,2396,5338716,0.836431,0.914155,0.084428,0.084382
MidWest,1,JJA,1,150.000000,157,112,665,5338716,0.583643,0.809002,0.168094,0.168057
MidWest,1,JJA,1,200.000000,99,170,270,5338716,0.368030,0.731707,0.183673,0.183645
MidWest,1,JJA,1,250.000000,67,202,147,5338716,0.249071,0.686916,0.161058,0.161036
MidWest,1,JJA,1,300.000000,47,222,94,5338716,0.174721,0.666667,0.129477,0.129460
MidWest,1,JJA,1,350.000000,30,239,68,5338716,0.111524,0.693878,0.089021,0.089007
MidWest,1,JJA,1,400.000000,23,246,54,5338716,0.085502,0.701299,0.071207,0.071196
MidWest,1,JJA,1,450.000000,21,248,42,5338716,0.078067,0.666667,0.067524,0.067515
MidWest,1,JJA,1,500.000000,19,250,35,5338716,0.070632,0.648148,0.062500,0.062492
MidWest,1,JJA,1,600.000000,16,253,24,5338716,0.059480,0.600000,0.054608,0.054601
MidWest,1,JJA,1,700.000000,16,253,18,5338716,0.059480,0.529412,0.055749,0.055743
MidWest,1,SON,2,25.000000,132,1,10075,5429400,0.992481,0.987068,0.012931,0.012907
MidWest,1,SON,2,50.000000,130,3,4569,5429400,0.977444,0.972335,0.027648,0.027624
MidWest,1,SON,2,75.000000,127,6,2320,5429400,0.954887,0.948100,0.051773,0.051750
MidWest,1,SON,2,100.000000,120,13,1297,5429400,0.902256,0.915314,0.083916,0.083894
MidWest,1,SON,2,150.000000,86,47,463,5429400,0.646617,0.843352,0.144295,0.144276
MidWest,1,SON,2,200.000000,56,77,232,5429400,0.421053,0.805556,0.153425,0.153408
MidWest,1,SON,2,250.000000,36,97,122,5429400,0.270677,0.772152,0.141176,0.141163
MidWest,1,SON,2,300.000000,25,108,87,5429400,0.187970,0.776786,0.113636,0.113625
MidWest,1,SON,2,350.000000,19,114,69,5429400,0.142857,0.784091,0.094059,0.094050
MidWest,1,SON,2,400.000000,16,117,54,5429400,0.120301,0.771429,0.085561,0.085553
MidWest,1,SON,2,450.000000,14,119,46,5429400,0.105263,0.766667,0.078212,0.078205
MidWest,1,SON,2,500.000000,12,121,38,5429400,0.090226,0.760000,0.070175,0.070169
MidWest,1,SON,2,600.000000,5,128,26,5429400,0.037594,0.838710,0.031447,0.031442
